CATION_ANION Temperature Pressure Density
C0460_A0017 359.15 101.325 1329.02
C0460_A0017 360.15 101.325 1328.44
C0460_A0017 361.15 101.325 1327.85
C0460_A0017 362.15 101.325 1327.26
C0460_A0017 363.15 101.325 1326.68
C0505_A0405 293.15 101.325 1370
C0505_A0405 294.15 101.325 1369.2
C0505_A0405 295.15 101.325 1368.3
C0505_A0405 296.15 101.325 1367.5
C0505_A0405 297.15 101.325 1366.7
C0505_A0405 298.15 101.325 1365.8
C0505_A0405 299.15 101.325 1365
C0505_A0405 300.15 101.325 1364.2
C0505_A0405 301.15 101.325 1363.3
C0505_A0405 302.15 101.325 1362.5
C0505_A0405 303.15 101.325 1361.7
C0505_A0405 304.15 101.325 1360.9
C0505_A0405 305.15 101.325 1360.1
C0505_A0405 306.15 101.325 1359.2
C0505_A0405 307.15 101.325 1358.4
C0505_A0405 308.15 101.325 1357.6
C0505_A0405 309.15 101.325 1356.8
C0505_A0405 310.15 101.325 1356
C0505_A0405 311.15 101.325 1355.1
C0505_A0405 312.15 101.325 1354.3
C0505_A0405 313.15 101.325 1353.5
C0505_A0405 314.15 101.325 1352.7
C0505_A0405 315.15 101.325 1351.9
C0505_A0405 316.15 101.325 1351.1
C0505_A0405 317.15 101.325 1350.3
C0505_A0405 318.15 101.325 1349.5
C0505_A0405 319.15 101.325 1348.7
C0505_A0405 320.15 101.325 1347.8
C0505_A0405 321.15 101.325 1347
C0505_A0405 322.15 101.325 1346.2
C0505_A0405 323.15 101.325 1345.4
C0505_A0405 324.15 101.325 1344.6
C0505_A0405 325.15 101.325 1343.8
C0505_A0405 326.15 101.325 1343
C0505_A0405 327.15 101.325 1342.2
C0505_A0405 328.15 101.325 1341.4
C0505_A0405 329.15 101.325 1340.6
C0505_A0405 330.15 101.325 1339.8
C0505_A0405 331.15 101.325 1339
C0505_A0405 332.15 101.325 1338.2
C0505_A0405 333.15 101.325 1337.4
C0505_A0405 334.15 101.325 1336.6
C0505_A0405 335.15 101.325 1335.9
C0505_A0405 336.15 101.325 1335.1
C0505_A0405 337.15 101.325 1334.3
C0505_A0405 338.15 101.325 1333.5
C0505_A0405 339.15 101.325 1332.7
C0505_A0405 340.15 101.325 1331.9
C0505_A0405 341.15 101.325 1331.1
C0505_A0405 342.15 101.325 1330.3
C0505_A0405 343.15 101.325 1329.5
C0505_A0405 344.15 101.325 1328.7
C0505_A0405 345.15 101.325 1328
C0505_A0405 346.15 101.325 1327.2
C0505_A0405 347.15 101.325 1326.4
C0505_A0405 348.15 101.325 1325.6
C0505_A0405 349.15 101.325 1324.8
C0505_A0405 350.15 101.325 1324
C0505_A0405 351.15 101.325 1323.3
C0505_A0405 352.15 101.325 1322.5
C0505_A0405 353.15 101.325 1321.7
C0505_A0405 354.15 101.325 1320.9
C0505_A0405 355.15 101.325 1320.1
C0505_A0405 356.15 101.325 1319.4
C0505_A0405 357.15 101.325 1318.6
C0505_A0405 358.15 101.325 1317.8
C0505_A0405 359.15 101.325 1317
C0505_A0405 360.15 101.325 1316.3
C0505_A0405 361.15 101.325 1315.5
C0505_A0405 362.15 101.325 1314.7
C0505_A0405 363.15 101.325 1313.9
C1119_A0405 293.15 101.325 991.94
C1119_A0405 294.15 101.325 991.31
C1119_A0405 295.15 101.325 990.69
C1119_A0405 296.15 101.325 990.06
C1119_A0405 297.15 101.325 989.44
C1119_A0405 298.15 101.325 988.81
C1119_A0405 299.15 101.325 988.19
C1119_A0405 300.15 101.325 987.56
C1119_A0405 301.15 101.325 986.94
C1119_A0405 302.15 101.325 986.31
C1119_A0405 303.15 101.325 985.69
C1119_A0405 304.15 101.325 985.06
C1119_A0405 305.15 101.325 984.44
C1119_A0405 306.15 101.325 983.81
C1119_A0405 307.15 101.325 983.19
C1119_A0405 308.15 101.325 982.57
C1119_A0405 309.15 101.325 981.95
C1119_A0405 310.15 101.325 981.44
C1119_A0405 311.15 101.325 980.81
C1119_A0405 312.15 101.325 980.19
C1119_A0405 313.15 101.325 979.56
C1119_A0405 314.15 101.325 978.94
C1119_A0405 315.15 101.325 978.31
C1119_A0405 316.15 101.325 977.69
C1119_A0405 317.15 101.325 977.06
C1119_A0405 318.15 101.325 976.44
C1119_A0405 319.15 101.325 975.81
C1119_A0405 320.15 101.325 975.19
C1119_A0405 321.15 101.325 974.56
C1119_A0405 322.15 101.325 973.94
C1119_A0405 323.15 101.325 973.31
C1119_A0405 324.15 101.325 972.69
C1119_A0405 325.15 101.325 972.06
C1119_A0405 326.15 101.325 971.44
C1119_A0405 327.15 101.325 970.82
C1119_A0405 328.15 101.325 970.19
C1119_A0405 329.15 101.325 969.57
C1119_A0405 330.15 101.325 968.94
C1119_A0405 331.15 101.325 968.32
C1119_A0405 332.15 101.325 967.7
C1119_A0405 333.15 101.325 967.08
C1119_A0405 334.15 101.325 966.45
C1119_A0405 335.15 101.325 965.83
C1119_A0405 336.15 101.325 965.21
C1119_A0405 337.15 101.325 964.59
C1119_A0405 338.15 101.325 963.97
C1119_A0405 339.15 101.325 963.35
C1119_A0405 340.15 101.325 962.73
C1119_A0405 341.15 101.325 962.11
C1119_A0405 342.15 101.325 961.49
C1119_A0405 343.15 101.325 960.86
C1119_A0405 344.15 101.325 960.24
C1119_A0405 345.15 101.325 959.62
C1119_A0405 346.15 101.325 959.01
C1119_A0405 347.15 101.325 958.39
C1119_A0405 348.15 101.325 957.77
C1119_A0405 349.15 101.325 957.15
C1119_A0405 350.15 101.325 956.53
C1119_A0405 351.15 101.325 955.91
C1119_A0405 352.15 101.325 955.3
C1119_A0405 353.15 101.325 954.68
C1119_A0405 354.15 101.325 954.07
C1119_A0405 355.15 101.325 953.45
C1119_A0405 356.15 101.325 952.83
C1119_A0405 357.15 101.325 952.22
C1119_A0405 358.15 101.325 951.61
C1119_A0405 359.15 101.325 950.99
C1119_A0405 360.15 101.325 950.38
C1119_A0405 361.15 101.325 949.76
C1119_A0405 362.15 101.325 949.15
C1119_A0405 363.15 101.325 948.54
C0141_A0048 217.577 362.6 1535.9
C0141_A0048 223.011 9984.6 1535.3
C0141_A0048 228.743 19792 1534.6
C0141_A0048 229.673 1388.2 1523.2
C0141_A0048 234.721 30019 1534
C0141_A0048 234.77 9729.1 1522.6
C0141_A0048 240.871 39948 1533.3
C0141_A0048 240.888 19613 1521.9
C0141_A0048 241.486 742.4 1510.3
C0141_A0048 247.4 30133 1521.2
C0141_A0048 247.414 9851.9 1509.7
C0141_A0048 253.941 40270 1520.5
C0141_A0048 254.118 20063 1508.9
C0141_A0048 254.645 537.7 1497.2
C0141_A0048 260.512 50439 1519.7
C0141_A0048 260.93 30026 1508.2
C0141_A0048 260.949 29946 1508.2
C0141_A0048 260.96 9666.4 1496.5
C0141_A0048 267.82 39971 1507.4
C0141_A0048 267.897 19632 1495.8
C0141_A0048 268.31 596.9 1482.8
C0141_A0048 274.837 49913 1506.7
C0141_A0048 275.21 9904 1482.1
C0141_A0048 275.228 29947 1495
C0141_A0048 275.233 29940 1495
C0141_A0048 282.673 40078 1494.2
C0141_A0048 282.743 19993 1481.3
C0141_A0048 283.313 1157.4 1468.9
C0141_A0048 290.222 50085 1493.4
C0141_A0048 290.344 10114 1468.2
C0141_A0048 290.371 30025 1480.5
C0141_A0048 290.381 30034 1480.5
C0141_A0048 290.951 1174.6 1461.1
C0141_A0048 298.144 9977.4 1460.4
C0141_A0048 298.156 184.8 1454.1
C0141_A0048 298.16 19930 1467.4
C0141_A0048 298.251 40245 1479.7
C0141_A0048 298.734 1184.4 1453.6
C0141_A0048 305.998 29496 1466.6
C0141_A0048 306.057 50219 1478.9
C0141_A0048 306.195 10050 1452.9
C0141_A0048 306.205 19796 1459.6
C0141_A0048 306.916 1305 1446
C0141_A0048 314.083 39328 1465.8
C0141_A0048 314.448 19742 1452.1
C0141_A0048 314.557 10042 1445.2
C0141_A0048 314.642 1516.7 1438.1
C0141_A0048 314.908 30195 1458.7
C0141_A0048 322.411 49122 1465
C0141_A0048 323.251 19435 1444.4
C0141_A0048 323.262 29974 1451.2
C0141_A0048 323.346 10093 1437.2
C0141_A0048 323.414 40135 1457.8
C0141_A0048 324.319 1570.4 1430
C0141_A0048 332.235 50075 1457
C0141_A0048 332.382 40166 1450.3
C0141_A0048 332.401 19950 1436.4
C0141_A0048 332.408 10167 1429.2
C0141_A0048 332.752 30576 1443.5
C0141_A0048 333.27 1692.6 1422.3
C0141_A0048 341.196 1036.7 1414.7
C0141_A0048 341.201 9472.1 1421.6
C0141_A0048 341.572 29865 1435.5
C0141_A0048 341.6 19888 1428.3
C0141_A0048 341.843 50115 1449.4
C0141_A0048 341.997 40496 1442.5
C0141_A0048 350.699 49273 1441.7
C0141_A0048 350.827 39801 1434.6
C0141_A0048 351.15 29832 1427.4
C0141_A0048 351.153 20086 1420.6
C0141_A0048 353.148 13082 1413.6
C0505_A0015 223.522 1310.3 1122.1
C0505_A0015 234.006 20299 1121.2
C0505_A0015 234.674 1627.3 1113.2
C0505_A0015 239.569 30097 1120.8
C0505_A0015 239.61 10086 1112.8
C0505_A0015 245.261 39825 1120.3
C0505_A0015 245.804 20792 1112.3
C0505_A0015 246.354 1034.7 1104.3
C0505_A0015 251.106 49807 1119.8
C0505_A0015 251.736 9083 1103.9
C0505_A0015 251.742 30034 1111.8
C0505_A0015 257.811 40764 1111.3
C0505_A0015 257.87 19975 1103.4
C0505_A0015 258.848 1123 1095.4
C0505_A0015 263.995 50334 1110.8
C0505_A0015 264.152 9963.8 1094.9
C0505_A0015 264.174 30062 1102.9
C0505_A0015 270.446 19719 1094.4
C0505_A0015 270.521 40167 1102.4
C0505_A0015 270.763 1058.8 1086.5
C0505_A0015 276.686 49762 1101.9
C0505_A0015 277.112 10583 1086
C0505_A0015 277.124 30004 1093.9
C0505_A0015 283.779 19747 1085.6
C0505_A0015 283.813 40026 1093.4
C0505_A0015 284.892 1090 1077.5
C0505_A0015 290.577 49982 1092.8
C0505_A0015 290.761 9534.4 1077.1
C0505_A0015 290.774 30045 1085
C0505_A0015 291.627 992.7 1073
C0505_A0015 298.135 189.3 1068.9
C0505_A0015 298.154 10026 1072.5
C0505_A0015 298.159 19994 1076.5
C0505_A0015 298.548 41137 1084.4
C0505_A0015 299.177 1742.4 1068.6
C0505_A0015 305.537 50956 1083.9
C0505_A0015 305.763 19744 1072
C0505_A0015 305.771 10028 1068.2
C0505_A0015 305.948 30711 1075.9
C0505_A0015 306.419 1193.4 1064.3
C0505_A0015 313.082 19807 1067.6
C0505_A0015 313.133 40532 1075.3
C0505_A0015 313.218 10163 1063.8
C0505_A0015 313.74 30541 1071.3
C0505_A0015 313.808 1014.7 1059.9
C0505_A0015 320.184 39290 1070.8
C0505_A0015 320.274 50100 1074.8
C0505_A0015 320.424 29587 1067
C0505_A0015 320.597 19810 1063.2
C0505_A0015 320.816 10013 1059.4
C0505_A0015 321.505 869.1 1055.6
C0505_A0015 327.541 49039 1070.3
C0505_A0015 328.2 29591 1062.7
C0505_A0015 328.383 39993 1066.5
C0505_A0015 328.688 20013 1058.8
C0505_A0015 328.717 9972.3 1055.1
C0505_A0015 329.248 816.7 1051.3
C0505_A0015 335.866 39248 1062.1
C0505_A0015 336.066 50286 1065.9
C0505_A0015 336.599 9820 1050.7
C0505_A0015 336.604 29984 1058.2
C0505_A0015 336.956 20116 1054.5
C0505_A0015 343.842 49169 1061.5
C0505_A0015 344.657 39931 1057.6
C0505_A0015 345.137 20131 1050.1
C0505_A0015 345.205 30223 1053.9
C0505_A0015 352.743 49646 1057
C0505_A0015 353.346 39981 1053.3
C0505_A0015 353.521 30073 1049.5
C0845_A0015 298.15 100 1061.57
C0845_A0015 298.15 200 1061.61
C0845_A0015 298.15 300 1061.64
C0845_A0015 298.15 400 1061.66
C0845_A0015 298.15 500 1061.7
C0845_A0015 298.15 600 1061.74
C0845_A0015 298.15 800 1061.81
C0845_A0015 298.15 1000 1061.88
C0845_A0015 298.15 2000 1062.24
C0845_A0015 298.15 4000 1062.95
C0845_A0015 298.15 6000 1063.68
C0845_A0015 298.15 8000 1064.4
C0845_A0015 298.15 10000 1065.1
C0845_A0015 308.15 100 1055.36
C0845_A0015 308.15 200 1055.39
C0845_A0015 308.15 300 1055.43
C0845_A0015 308.15 400 1055.48
C0845_A0015 308.15 500 1055.53
C0845_A0015 308.15 600 1055.59
C0845_A0015 308.15 800 1055.69
C0845_A0015 308.15 1000 1055.77
C0845_A0015 308.15 2000 1056.11
C0845_A0015 308.15 4000 1056.86
C0845_A0015 308.15 6000 1057.62
C0845_A0015 308.15 8000 1058.35
C0845_A0015 308.15 10000 1059.08
C0845_A0015 318.15 100 1049.83
C0845_A0015 318.15 200 1049.88
C0845_A0015 318.15 300 1049.93
C0845_A0015 318.15 400 1049.96
C0845_A0015 318.15 500 1050.03
C0845_A0015 318.15 600 1050.06
C0845_A0015 318.15 800 1050.13
C0845_A0015 318.15 1000 1050.2
C0845_A0015 318.15 2000 1050.6
C0845_A0015 318.15 4000 1051.37
C0845_A0015 318.15 6000 1052.12
C0845_A0015 318.15 8000 1052.88
C0845_A0015 318.15 10000 1053.61
C0845_A0015 328.15 100 1044.2
C0845_A0015 328.15 200 1044.23
C0845_A0015 328.15 300 1044.29
C0845_A0015 328.15 400 1044.33
C0845_A0015 328.15 500 1044.34
C0845_A0015 328.15 600 1044.41
C0845_A0015 328.15 800 1044.45
C0845_A0015 328.15 1000 1044.55
C0845_A0015 328.15 2000 1044.93
C0845_A0015 328.15 4000 1045.71
C0845_A0015 328.15 6000 1046.49
C0845_A0015 328.15 8000 1047.26
C0845_A0015 328.15 10000 1048.01
C0845_A0015 338.15 100 1037.12
C0845_A0015 338.15 200 1037.15
C0845_A0015 338.15 300 1037.18
C0845_A0015 338.15 400 1037.18
C0845_A0015 338.15 500 1037.24
C0845_A0015 338.15 600 1037.29
C0845_A0015 338.15 800 1037.35
C0845_A0015 338.15 1000 1037.43
C0845_A0015 338.15 2000 1037.83
C0845_A0015 338.15 4000 1038.61
C0845_A0015 338.15 6000 1039.4
C0845_A0015 338.15 8000 1040.18
C0845_A0015 338.15 10000 1040.98
C0460_A0015 298.15 100 1116.7
C0460_A0015 298.15 200 1116.7
C0460_A0015 298.15 300 1116.7
C0460_A0015 298.15 400 1116.8
C0460_A0015 298.15 500 1116.8
C0460_A0015 298.15 600 1116.9
C0460_A0015 298.15 800 1116.9
C0460_A0015 298.15 1000 1117
C0460_A0015 298.15 2000 1117.3
C0460_A0015 298.15 4000 1118
C0460_A0015 298.15 6000 1118.7
C0460_A0015 298.15 8000 1119.4
C0460_A0015 298.15 10000 1120.1
C0460_A0015 308.15 100 1110.4
C0460_A0015 308.15 200 1110.4
C0460_A0015 308.15 300 1110.5
C0460_A0015 308.15 400 1110.5
C0460_A0015 308.15 500 1110.5
C0460_A0015 308.15 600 1110.6
C0460_A0015 308.15 800 1110.7
C0460_A0015 308.15 1000 1110.7
C0460_A0015 308.15 2000 1111.1
C0460_A0015 308.15 4000 1111.8
C0460_A0015 308.15 6000 1112.5
C0460_A0015 308.15 8000 1113.2
C0460_A0015 308.15 10000 1113.9
C0460_A0015 318.15 100 1104.8
C0460_A0015 318.15 200 1104.8
C0460_A0015 318.15 300 1104.9
C0460_A0015 318.15 400 1104.9
C0460_A0015 318.15 500 1105
C0460_A0015 318.15 600 1105
C0460_A0015 318.15 800 1105
C0460_A0015 318.15 1000 1105.1
C0460_A0015 318.15 2000 1105.5
C0460_A0015 318.15 4000 1106.2
C0460_A0015 318.15 6000 1107
C0460_A0015 318.15 8000 1107.7
C0460_A0015 318.15 10000 1108.4
C0460_A0015 328.15 100 1098.2
C0460_A0015 328.15 200 1098.2
C0460_A0015 328.15 300 1098.3
C0460_A0015 328.15 400 1098.3
C0460_A0015 328.15 500 1098.3
C0460_A0015 328.15 600 1098.4
C0460_A0015 328.15 800 1098.4
C0460_A0015 328.15 1000 1098.5
C0460_A0015 328.15 2000 1098.9
C0460_A0015 328.15 4000 1099.6
C0460_A0015 328.15 6000 1100.4
C0460_A0015 328.15 8000 1101.1
C0460_A0015 328.15 10000 1101.8
C0460_A0015 338.15 100 1092.9
C0460_A0015 338.15 200 1092.9
C0460_A0015 338.15 300 1093
C0460_A0015 338.15 400 1093
C0460_A0015 338.15 500 1093
C0460_A0015 338.15 600 1093.1
C0460_A0015 338.15 800 1093.2
C0460_A0015 338.15 1000 1093.2
C0460_A0015 338.15 2000 1093.6
C0460_A0015 338.15 4000 1094.4
C0460_A0015 338.15 6000 1095.2
C0460_A0015 338.15 8000 1095.9
C0460_A0015 338.15 10000 1096.7
C0315_A0071 293.17 5000 1607
C0315_A0071 293.17 10000 1610
C0315_A0071 293.17 15000 1614
C0315_A0071 293.17 20000 1618
C0315_A0071 293.17 25000 1622
C0315_A0071 293.17 25000 1622
C0315_A0071 293.18 2500 1605
C0315_A0071 293.19 100 1604
C0315_A0071 293.19 500 1604
C0315_A0071 293.19 1000 1604
C0315_A0071 303.18 100 1593
C0315_A0071 303.19 1000 1593
C0315_A0071 303.2 500 1593
C0315_A0071 303.25 10000 1600
C0315_A0071 303.25 20000 1608
C0315_A0071 303.25 25000 1611
C0315_A0071 303.26 2500 1594
C0315_A0071 303.26 5000 1596
C0315_A0071 303.26 15000 1604
C0315_A0071 313.19 10000 1589
C0315_A0071 313.2 100 1582
C0315_A0071 313.2 500 1582
C0315_A0071 313.2 1000 1582
C0315_A0071 313.2 5000 1585
C0315_A0071 313.2 20000 1597
C0315_A0071 313.21 2500 1583
C0315_A0071 313.21 15000 1593
C0315_A0071 313.21 25000 1601
C0315_A0071 323.14 100 1571
C0315_A0071 323.14 500 1571
C0315_A0071 323.14 2500 1572
C0315_A0071 323.14 10000 1578
C0315_A0071 323.14 15000 1583
C0315_A0071 323.14 20000 1587
C0315_A0071 323.14 25000 1591
C0315_A0071 323.15 1000 1572
C0315_A0071 323.15 5000 1575
C0315_A0071 333.17 100 1560
C0315_A0071 333.17 500 1561
C0315_A0071 333.17 1000 1561
C0315_A0071 333.17 5000 1564
C0315_A0071 333.18 2500 1562
C0315_A0071 333.18 10000 1568
C0315_A0071 333.18 15000 1573
C0315_A0071 333.18 20000 1577
C0315_A0071 333.18 25000 1581
C0315_A0071 343.16 100 1550
C0315_A0071 343.17 500 1550
C0315_A0071 343.18 1000 1550
C0315_A0071 343.19 2500 1552
C0315_A0071 343.2 5000 1554
C0315_A0071 343.2 10000 1558
C0315_A0071 343.2 15000 1563
C0315_A0071 343.2 20000 1567
C0315_A0071 343.21 25000 1572
C0315_A0071 353.17 100 1540
C0315_A0071 353.17 500 1540
C0315_A0071 353.17 5000 1544
C0315_A0071 353.18 1000 1540
C0315_A0071 353.18 2500 1541
C0315_A0071 353.18 15000 1553
C0315_A0071 353.19 10000 1548
C0315_A0071 353.19 20000 1558
C0315_A0071 353.19 25000 1562
C0505_A0071 293.18 105 1629.1
C0505_A0071 293.18 500 1629.4
C0505_A0071 293.18 1000 1629.9
C0505_A0071 293.18 2500 1631.2
C0505_A0071 293.18 5000 1633.5
C0505_A0071 293.18 10000 1637.9
C0505_A0071 293.18 15000 1642.2
C0505_A0071 293.18 20000 1646.3
C0505_A0071 293.18 25000 1650.3
C0505_A0071 303.21 102 1617.6
C0505_A0071 303.22 498 1618
C0505_A0071 303.23 1000 1618.5
C0505_A0071 303.26 2500 1619.8
C0505_A0071 303.26 5000 1622.1
C0505_A0071 303.26 10000 1626.7
C0505_A0071 303.26 15000 1631.1
C0505_A0071 303.27 20000 1635.4
C0505_A0071 303.28 25000 1639.5
C0505_A0071 313.14 500 1606.8
C0505_A0071 313.15 101 1606.4
C0505_A0071 313.16 1000 1607.3
C0505_A0071 313.18 2500 1608.7
C0505_A0071 313.18 5000 1611.2
C0505_A0071 313.18 10000 1615.9
C0505_A0071 313.18 15000 1620.4
C0505_A0071 313.19 20000 1624.8
C0505_A0071 313.2 25000 1629.1
C0505_A0071 323.19 101 1594.9
C0505_A0071 323.2 2500 1597.4
C0505_A0071 323.2 5000 1599.9
C0505_A0071 323.2 10000 1604.8
C0505_A0071 323.2 15000 1609.5
C0505_A0071 323.21 500 1595.3
C0505_A0071 323.21 1000 1595.8
C0505_A0071 323.22 20000 1614.1
C0505_A0071 323.23 25000 1618.4
C0505_A0071 333.02 25000 1608.5
C0505_A0071 333.03 20000 1603.9
C0505_A0071 333.04 10000 1594.3
C0505_A0071 333.04 15000 1599.2
C0505_A0071 333.05 5000 1589.3
C0505_A0071 333.08 1000 1585
C0505_A0071 333.08 2500 1586.6
C0505_A0071 333.11 499 1584.4
C0505_A0071 333.14 101 1584
C0505_A0071 343.13 5000 1578.5
C0505_A0071 343.13 10000 1583.7
C0505_A0071 343.14 101 1573.1
C0505_A0071 343.14 499 1573.5
C0505_A0071 343.14 1000 1574.1
C0505_A0071 343.14 2500 1575.8
C0505_A0071 343.14 15000 1588.8
C0505_A0071 343.14 20000 1593.7
C0505_A0071 343.14 25000 1598.4
C0505_A0071 353.02 20000 1583.8
C0505_A0071 353.02 25000 1588.6
C0505_A0071 353.03 10000 1573.5
C0505_A0071 353.03 15000 1578.7
C0505_A0071 353.04 500 1562.9
C0505_A0071 353.04 2500 1565.3
C0505_A0071 353.04 5000 1568.1
C0505_A0071 353.05 100 1562.5
C0505_A0071 353.05 1000 1563.5
C2220_A0071 278.15 100 1623.1
C2220_A0071 278.15 1000 1623.4
C2220_A0071 278.15 10000 1630.7
C2220_A0071 278.15 20000 1638.2
C2220_A0071 278.15 40000 1652.6
C2220_A0071 278.15 60000 1665.7
C2220_A0071 278.15 80000 1677.9
C2220_A0071 278.15 100000 1689.3
C2220_A0071 278.15 120000 1699.9
C2220_A0071 298.15 100 1599.9
C2220_A0071 298.15 1000 1600.3
C2220_A0071 298.15 10000 1608.1
C2220_A0071 298.15 20000 1616.2
C2220_A0071 298.15 40000 1631.4
C2220_A0071 298.15 60000 1645.5
C2220_A0071 298.15 80000 1658.4
C2220_A0071 298.15 100000 1670.5
C2220_A0071 298.15 120000 1681.8
C2220_A0071 313.15 100 1583.4
C2220_A0071 313.15 1000 1583.9
C2220_A0071 313.15 10000 1592.1
C2220_A0071 313.15 20000 1600.6
C2220_A0071 313.15 40000 1616.5
C2220_A0071 313.15 60000 1631
C2220_A0071 313.15 80000 1644.3
C2220_A0071 313.15 100000 1656.8
C2220_A0071 313.15 120000 1668.5
C2220_A0071 333.15 100 1561.2
C2220_A0071 333.15 1000 1561.8
C2220_A0071 333.15 10000 1570.7
C2220_A0071 333.15 20000 1579.8
C2220_A0071 333.15 40000 1596.8
C2220_A0071 333.15 60000 1612.1
C2220_A0071 333.15 80000 1626.2
C2220_A0071 333.15 100000 1639.3
C2220_A0071 333.15 120000 1651.4
C2220_A0071 348.15 100 1544.7
C2220_A0071 348.15 1000 1545.4
C2220_A0071 348.15 10000 1554.8
C2220_A0071 348.15 20000 1564.4
C2220_A0071 348.15 40000 1582.2
C2220_A0071 348.15 60000 1598.2
C2220_A0071 348.15 80000 1612.9
C2220_A0071 348.15 100000 1626.4
C2220_A0071 348.15 120000 1639
C2220_A0071 373.15 100 1516.3
C2220_A0071 373.15 1000 1517.7
C2220_A0071 373.15 10000 1528
C2220_A0071 373.15 20000 1538.5
C2220_A0071 373.15 40000 1557.7
C2220_A0071 373.15 60000 1574.8
C2220_A0071 373.15 80000 1590.4
C2220_A0071 373.15 100000 1604.7
C2220_A0071 373.15 120000 1618
C2220_A0071 398.15 100 1489
C2220_A0071 398.15 1000 1490.6
C2220_A0071 398.15 10000 1501.8
C2220_A0071 398.15 20000 1513.3
C2220_A0071 398.15 40000 1533.9
C2220_A0071 398.15 60000 1552.1
C2220_A0071 398.15 80000 1568.7
C2220_A0071 398.15 100000 1583.9
C2220_A0071 398.15 120000 1597.8
C2220_A0048 278.15 100 1439.8
C2220_A0048 278.15 1000 1440
C2220_A0048 278.15 10000 1445.9
C2220_A0048 278.15 20000 1452.2
C2220_A0048 278.15 40000 1464
C2220_A0048 278.15 60000 1475
C2220_A0048 278.15 80000 1485.2
C2220_A0048 278.15 100000 1494.7
C2220_A0048 278.15 120000 1503.9
C2220_A0048 298.15 100 1420.9
C2220_A0048 298.15 1000 1421.2
C2220_A0048 298.15 10000 1427.5
C2220_A0048 298.15 20000 1434.1
C2220_A0048 298.15 40000 1446.5
C2220_A0048 298.15 60000 1458
C2220_A0048 298.15 80000 1468.8
C2220_A0048 298.15 100000 1479
C2220_A0048 298.15 120000 1488.7
C2220_A0048 313.15 100 1407.1
C2220_A0048 313.15 1000 1407.5
C2220_A0048 313.15 10000 1414
C2220_A0048 313.15 20000 1420.9
C2220_A0048 313.15 40000 1433.9
C2220_A0048 313.15 60000 1445.8
C2220_A0048 313.15 80000 1457
C2220_A0048 313.15 100000 1467.3
C2220_A0048 313.15 120000 1477.2
C2220_A0048 333.15 100 1388.5
C2220_A0048 333.15 1000 1389
C2220_A0048 333.15 10000 1396
C2220_A0048 333.15 20000 1403.4
C2220_A0048 333.15 40000 1417.1
C2220_A0048 333.15 60000 1429.7
C2220_A0048 333.15 80000 1441.4
C2220_A0048 333.15 100000 1452.2
C2220_A0048 333.15 120000 1462.6
C2220_A0048 348.15 100 1374.7
C2220_A0048 348.15 1000 1375.3
C2220_A0048 348.15 10000 1382.7
C2220_A0048 348.15 20000 1390.4
C2220_A0048 348.15 40000 1404.7
C2220_A0048 348.15 60000 1417.8
C2220_A0048 348.15 80000 1429.9
C2220_A0048 348.15 100000 1441.1
C2220_A0048 348.15 120000 1451.7
C2220_A0048 373.15 100 1351.1
C2220_A0048 373.15 1000 1352.3
C2220_A0048 373.15 10000 1360.4
C2220_A0048 373.15 20000 1368.7
C2220_A0048 373.15 40000 1384
C2220_A0048 373.15 60000 1397.9
C2220_A0048 373.15 80000 1410.6
C2220_A0048 373.15 100000 1422.5
C2220_A0048 373.15 120000 1433.6
C2220_A0048 398.15 100 1328.4
C2220_A0048 398.15 1000 1329.7
C2220_A0048 398.15 10000 1338.4
C2220_A0048 398.15 20000 1347.4
C2220_A0048 398.15 40000 1363.8
C2220_A0048 398.15 60000 1378.5
C2220_A0048 398.15 80000 1392.1
C2220_A0048 398.15 100000 1404.6
C2220_A0048 398.15 120000 1416
C0315_A0084 278.15 100 1269.4
C0315_A0084 298.15 100 1253.9
C0315_A0084 313.15 100 1243.1
C0315_A0084 333.15 100 1228.6
C0315_A0084 348.15 100 1218
C0315_A0084 373.15 100 1199.5
C0315_A0084 398.15 100 1181.9
C0315_A0084 278.15 1000 1269.4
C0315_A0084 298.15 1000 1254.1
C0315_A0084 313.15 1000 1243.3
C0315_A0084 333.15 1000 1229
C0315_A0084 348.15 1000 1218.4
C0315_A0084 373.15 1000 1200.4
C0315_A0084 398.15 1000 1183
C0315_A0084 278.15 10000 1273.9
C0315_A0084 298.15 10000 1258.9
C0315_A0084 313.15 10000 1248.3
C0315_A0084 333.15 10000 1234.3
C0315_A0084 348.15 10000 1223.9
C0315_A0084 373.15 10000 1206.4
C0315_A0084 398.15 10000 1189.3
C0315_A0084 278.15 20000 1278.7
C0315_A0084 298.15 20000 1263.9
C0315_A0084 313.15 20000 1253.5
C0315_A0084 333.15 20000 1239.8
C0315_A0084 348.15 20000 1229.6
C0315_A0084 373.15 20000 1212.5
C0315_A0084 398.15 20000 1195.9
C0315_A0084 278.15 40000 1287.8
C0315_A0084 298.15 40000 1273.4
C0315_A0084 313.15 40000 1263.4
C0315_A0084 333.15 40000 1250.2
C0315_A0084 348.15 40000 1240.4
C0315_A0084 373.15 40000 1224
C0315_A0084 398.15 40000 1208.1
